K,case,WT_Dice,TC_Dice,ET_Dice,Avg_Dice
4,BraTS20_Training_121,0.9798980757103168,0.9763458889753878,0.9386440584656885,0.9649626743837977
4,BraTS20_Training_125,0.9750250812232993,0.9496390729874625,0.9497756689583938,0.9581466077230519
4,BraTS20_Training_139,0.8702682666913775,0.8943989373477972,0.845826021559288,0.8701644085328208
4,BraTS20_Training_142,0.9293405882576766,0.9343940286780593,0.8650379506641366,0.909590855866624
4,BraTS20_Training_145,0.9355573321704581,0.9363716702436561,0.822756765310967,0.8982285892416937
4,BraTS20_Training_155,0.9615208334758487,0.9684142779345513,0.9314702001120773,0.9538017705074924
4,BraTS20_Training_160,0.9110526785297078,0.8844820377576946,0.8520751640876446,0.8825366267916824
4,BraTS20_Training_165,0.9629132910006569,0.9515836400393967,0.9263319869205616,0.9469429726535384
4,BraTS20_Training_166,0.9510218617528462,0.9740993623590297,0.9542862352238081,0.959802486445228
4,BraTS20_Training_173,0.9006524693045632,0.8802430584859482,0.9013410957479987,0.8940788745128367
4,BraTS20_Training_180,0.8653232168213307,0.9577769488996644,0.9372809686289311,0.9201270447833086
4,BraTS20_Training_182,0.9197388730042256,0.9229755178907721,0.8929977335082906,0.9119040414677627
4,BraTS20_Training_191,0.9443696915002101,0.9293875873407316,0.9296315936525315,0.9344629574978244
4,BraTS20_Training_195,0.9418728092138208,0.9202659994732684,0.8015083798882682,0.8878823961917858
4,BraTS20_Training_196,0.935820577965232,0.9593737941679069,0.9477027530957861,0.9476323750763084
4,BraTS20_Training_198,0.951247451703718,0.9091473218063352,0.8718236173393124,0.9107394636164553
4,BraTS20_Training_199,0.9658395446860191,0.9443345734161285,0.9104856092303791,0.9402199091108422
4,BraTS20_Training_202,0.961769325995818,0.9391137593315526,0.8871627467946197,0.9293486107073301
4,BraTS20_Training_212,0.9386045754465563,0.9013526888815573,0.707892687761025,0.8492833173630462
4,BraTS20_Training_213,0.9259227019498607,0.8532469901495805,0.9134532990574121,0.8975409970522845
4,BraTS20_Training_227,0.8585796387520526,0.8247579267134991,0.7753951721602744,0.8195775792086087
4,BraTS20_Training_230,0.9750359764194712,0.970989983088331,0.97986216170785,0.9752960404052174
4,BraTS20_Training_233,0.948745343767145,0.8209206300657593,0.8692166360447636,0.8796275366258893
4,BraTS20_Training_238,0.9094439649858217,0.9596707261301851,0.5292532744135147,0.7994559885098406
4,BraTS20_Training_240,0.8922015037988636,0.8789488556089291,0.7067927773000859,0.8259810455692929
4,BraTS20_Training_243,0.9365643075158935,0.8598026248855428,0.8085837537471667,0.8683168953828678
4,BraTS20_Training_250,0.9156268916095522,0.8006967629554362,0.7944785276073619,0.8369340607241168
4,BraTS20_Training_253,0.9618599067276169,0.9403524458850266,0.7831567508829123,0.8951230344985186
4,BraTS20_Training_261,0.9499000343316437,0.7812660049522762,0.5013266509433962,0.7441642300757719
4,BraTS20_Training_264,0.9047833366338416,0.868487028558971,nan,0.8866351825964063
4,BraTS20_Training_271,0.9592144117005886,0.8867547018807523,0.35507246376811596,0.7336805257831523
4,BraTS20_Training_273,0.8813467181180143,0.8358411463544386,0.47783251231527096,0.7316734589292414
4,BraTS20_Training_274,0.8739399969163547,0.6141799533658588,0.6931328769198584,0.727084275734024
4,BraTS20_Training_288,0.9133578841647138,0.7912140887931424,0.881427317929219,0.861999763629025
4,BraTS20_Training_291,0.9625356142196791,0.6865585516271353,0.1888412017167382,0.6126451225211842
4,BraTS20_Training_298,0.8683037007007587,0.5049093585229072,0.0891089108910891,0.4874406567049183
4,BraTS20_Training_306,0.9457069967797248,0.7549317229748109,0.0,0.5668795732515118
4,BraTS20_Training_309,0.9094128321100668,0.7884493023678589,0.5859359258512996,0.7612660201097419
4,BraTS20_Training_317,0.94160876221882,0.8056652360515022,0.8879310344827587,0.8784016775843604
4,BraTS20_Training_330,0.9619801869887751,0.8564620508515881,0.0,0.6061474126134544
